nr;Nazwisko;Imie;address;afil;dist;wynik;time;kmh
;Maczyszyn;Krzysztof;;;65;04:48:14.804;17294.804;13.53
;Maćkowiak;Magdalena;;;125;06:58:18.588;25098.588;17.93
;Maćkowiak;Paweł;;;125;03:55:40.534;14140.534;31.82
;Madajczyk;Mirosław;;;125;07:18:03.744;26283.744;17.12
;Madej;Mariusz;;;125;05:15:50.357;18950.357;23.75
;Magdziarz;Krzysztof;;;125;05:07:42.378;18462.378;24.37
;Majewski;Maciej;;;125;06:01:43.399;21703.399;20.73
;Majewski;Andrzej;;;65;02:23:10.935;8590.935;27.24
;Majkowska;Lucyna;;;125;07:07:11.984;25631.984;17.56
;Majkowski;Maciej;;;125;05:55:58.680;21358.68;21.07
;Majorczyk;Ludwik;;;125;06:23:20.401;23000.401;19.56
;Majorczyk;Ewa;;;125;06:23:19.550;22999.55;19.57
;Makowiecki;Jarosław;;;125;04:48:19.831;17299.831;26.01
;Maksymiuk;Piotr;;;65;02:24:28.671;8668.671;26.99
;Makulec;Marta;;;65;03:21:46.241;12106.241;19.33
;Malczyk;Marcin;;;65;05:58:48.686;21528.686;10.87
;Malecki;Paweł;;;225;10:00:20.191;36020.191;22.49
;Malecki;Maciej;;;65;04:03:50.537;14630.537;15.99
;Malijewski;Paweł;;;65;05:26:24.124;19584.124;11.95
;Małkowska;Agata;;;65;04:45:46.827;17146.827;13.65
;Manista;Aleksandra;;;125;04:27:59.066;16079.066;27.99
;Manturewicz;Maciej;;;125;07:56:39.538;28599.538;15.73
;Marcin;Szyperski;;;225;07:05:20.772;25520.772;31.74
;Marciniak;Paweł;;;65;03:17:46.233;11866.233;19.72
;Marek;Bartłomiej;;;125;05:51:28.161;21088.161;21.34
;Mariusz;Jaworski;;;125;07:04:39.735;25479.735;17.66
;Markiewicz;Aleksandra;;;125;06:17:32.388;22652.388;19.87
;Markiewicz;Kamil;;;125;03:57:35.541;14255.541;31.57
;Markowska;Ewa;;;125;07:31:05.078;27065.078;16.63
;Markowska;Joanna;;;125;07:34:38.025;27278.025;16.50
;Markowski;Marcin;;;65;04:46:05.231;17165.231;13.63
;Markowski;Alfred;;;65;02:17:16.910;8236.91;28.41
;Markowski;Jerzy;;;125;07:34:36.278;27276.278;16.50
;Markowski;Karol;;;125;07:31:41.284;27101.284;16.60
;Marszałkowski;Marek;;;65;03:10:17.223;11417.223;20.50
;Marszałkowski;Szymon;;;65;03:57:12.285;14232.285;16.44
;Marula;Jakub;;;65;05:12:17.093;18737.093;12.49
;Marzec;Grzegorz;;;65;04:26:21.808;15981.808;14.64
;Masłowski;Dawid;;;125;04:24:28.066;15868.066;28.36
;Masłowski;Michał;;;65;04:06:06.792;14766.792;15.85
;Matczak;Tomasz;;;65;02:55:16.471;10516.471;22.25
;Mateja;Janusz Michał;;;125;05:05:28.115;18328.115;24.55
;Mateja;Bożena;;;125;05:08:32.117;18512.117;24.31
;Materny;Piotr;;;65;03:43:00.509;13380.509;17.49
;Matusewicz;Marian;;;125;05:03:24.850;18204.85;24.72
;Matusiak;Radosław;;;65;02:44:51.941;9891.941;23.66
;Matusiewicz;Sławomir;;;225;09:13:21.623;33201.623;24.40
;Matuszak;Artur;;;125;06:39:49.859;23989.859;18.76
;Matuszewski;Robert;;;225;07:03:55.281;25435.281;31.85
;Matynia;Tatiana;;;125;04:40:22.845;16822.845;26.75
;Matynia;Maciej;;;125;03:58:55.039;14335.039;31.39
;Matysiak;Michał;;;65;03:24:05.244;12245.244;19.11
;Matyskiel;Anita;;;125;04:35:03.333;16503.333;27.27
;Mazur;Agnieszka;;;125;04:19:51.051;15591.051;28.86
;Mazur;Beata;;;65;04:19:50.787;15590.787;15.01
;Mazur;Wioletta;;;65;04:35:52.056;16552.056;14.14
;Mazur;Grzegorz;;;65;04:19:52.303;15592.303;15.01
;Mazur;Michał;;;225;06:37:34.231;23854.231;33.96
;Mazurkiewicz;Magdalena;;;125;09:05:44.172;32744.172;13.74
;Mazurkiewicz;Maks;;;125;04:22:00.816;15720.816;28.62
;Mazurkiewicz;Krzysztof;;;125;09:05:45.602;32745.602;13.74
;Mączka;Janusz;;;125;06:13:10.380;22390.38;20.10
;Mejgier;Karol;;;125;04:05:26.796;14726.796;30.56
;Meller;Adam;;;65;03:21:49.252;12109.252;19.32
;Miaskowski;Zbigniew;;;65;04:16:29.271;15389.271;15.21
;Michał;Kobus;;;125;09:00:48.029;32448.029;13.87
;Michałowski;Bartosz;;;125;06:35:05.732;23705.732;18.98
;Michałowski;Piotr;;;125;06:35:06.225;23706.225;18.98
;Michańczyk;Sebastian;;;65;03:23:35.748;12215.748;19.16
;Mickiewicz;Konrad;;;125;04:44:47.890;17087.89;26.33
;Mielczarek;Michał;;;125;07:43:20.277;27800.277;16.19
;Miernicka;Alicja;;;65;03:42:47.007;13367.007;17.51
;Mierwald;Małgorzata;;;65;05:22:09.397;19329.397;12.11
;Mierzejewska;Karolina;;;65;04:33:33.314;16413.314;14.26
;Mierzejewski;Radosław;;;125;06:44:19.461;24259.461;18.55
;Mierzejewski;Mariusz;;;65;04:33:33.809;16413.809;14.26
;Mierzejewski;Rafał;;;65;03:14:21.485;11661.485;20.07
;Migowski;Ireneusz;;;225;04:56:27.866;17787.866;45.54
;Mikołajczak;Klaudiusz;;;225;08:22:57.874;30177.874;26.84
;Mikulski;Tomek;;;225;06:53:59.256;24839.256;32.61
;Mindowicz;Maciej;;;125;08:05:16.810;29116.81;15.45
;Mioduszewska;Małgorzata;;;125;06:50:13.713;24613.713;18.28
;Mioduszewska-Sienkiewicz;Marta;;;65;03:09:15.724;11355.724;20.61
;Miotk;Daniel;;;125;05:52:07.657;21127.657;21.30
;Mirny;Zuzanna;;;65;05:01:15.842;18075.842;12.95
;Misiewicz;Mikołaj;;;65;02:11:28.700;7888.7;29.66
;Misior;Łukasz;;;125;05:00:06.847;18006.847;24.99
;Misiun;Cezary;;;65;05:32:16.868;19936.868;11.74
;Misiun;Pola;;;65;05:32:16.366;19936.366;11.74
;Miszczak;Maria;;;65;04:03:35.031;14615.031;16.01
;Miszewska-Urbańska;Emilia;;;65;02:33:02.682;9182.682;25.48
;Miszewski;Krzysztof;;;125;05:44:47.651;20687.651;21.75
;Miszkurka;Bartosz;;;225;06:31:36.487;23496.487;34.47
;Młynarski;Mariusz;;;65;03:54:47.010;14087.01;16.61
;Modlińska;Beata;;;125;04:44:28.839;17068.839;26.36
;Modrzejewska;Anna;;;65;03:45:18.519;13518.519;17.31
;Modrzejewski;Mieczysław;;;125;06:41:32.474;24092.474;18.68
;Modrzejewski;Błażej;;;65;03:47:49.765;13669.765;17.12
;Modrzejewski;Adam;;;125;07:06:19.240;25579.24;17.59
;Modzelewski;Wiesław;;;125;04:48:23.090;17303.09;26.01
;Modzelewski;Marek;;;225;08:05:54.224;29154.224;27.78
;Molenda;Małgorzata;;;65;03:24:38.729;12278.729;19.06
;Molin;Piotr;;;65;04:31:16.056;16276.056;14.38
;Morawiec;Marika;;;65;04:04:48.763;14688.763;15.93
;Moroz;Sławomir;;;125;09:03:53.879;32633.879;13.79
;Mrall;Jarosław;;;125;04:33:27.090;16407.09;27.43
;Mrotek;Michał;;;125;04:52:15.227;17535.227;25.66
;Mróz;Jacek;;;125;04:40:23.983;16823.983;26.75
;Mularczyk;Wojciech;;;225;06:49:54.490;24594.49;32.93
;Mularczyk;Justyna;;;65;04:48:24.801;17304.801;13.52
;Murzicz;Adam;;;65;03:45:14.759;13514.759;17.31
;Musioł;Oliwia;;;65;05:47:22.368;20842.368;11.23
;Musioł;Natalia;;;65;04:56:01.575;17761.575;13.17
;Muszyński;Tomasz;;;125;04:14:02.299;15242.299;29.52
;Muszyński;Zenon;;;125;04:46:09.855;17169.855;26.21
;Muza;Marcin;;;125;01:48:31.623;6511.623;69.11
;Muża;Dorota;;;65;03:41:10.263;13270.263;17.63
;Myszk;Adam;;;65;03:08:15.978;11295.978;20.72
;Myszk;Edmund;;;65;03:08:13.227;11293.227;20.72
;Nabrdalik;Marek;;;225;08:00:00.000;28800;28.12
;Naczyk;Marta;;;225;09:02:02.377;32522.377;24.91
;Nadolnik;Anders;;;125;06:58:32.373;25112.373;17.92
;Nadolska;Dorota;;;65;04:13:18.791;15198.791;15.40
;Nadolski;Jakub;;;65;04:13:22.795;15202.795;15.39
;Nadolski;Wiesław;;;125;04:22:31.316;15751.316;28.57
;Nadratowska;Martyna;;;65;05:08:41.351;18521.351;12.63
;Nadratowski;Kamil;;;225;07:22:43.771;26563.771;30.49
;Nagodziński;Konrad;;;125;06:34:04.503;23644.503;19.03
;Narloch;Jarosław;;;65;04:17:17.535;15437.535;15.16
;Nasierowski;Bartosz;;;225;08:18:36.077;29916.077;27.08
;Naujok;Juergen;;;125;04:12:44.567;15164.567;29.67
;Naujok;Anna;;;65;04:24:04.311;15844.311;14.77
;Naujok;Weronika;;;65;04:26:17.315;15977.315;14.65
;Nawrocka;Malgorzata;;;65;05:05:33.343;18333.343;12.76
;Nawrocka;Emilia;;;65;03:29:51.998;12591.998;18.58
;Nawrocki;Krzysztof;;;65;03:07:09.461;11229.461;20.84
;Neugebauer;Robert;;;125;05:46:52.161;20812.161;21.62
;Nickel;Wiesław;;;125;04:07:46.563;14866.563;30.27
;Niedziałek;Magdalena;;;125;06:58:44.984;25124.984;17.91
;Niedźwiadek;Adam;;;65;03:14:08.733;11648.733;20.09
;Niekrasz;Robert;;;65;03:06:12.724;11172.724;20.94
;Niemiec;Adam;;;225;09:27:58.669;34078.669;23.77
;Niklas;Tomasz;;;125;06:11:36.199;22296.199;20.18
;Nilek;Mateusz;;;65;04:57:44.838;17864.838;13.10
;Niski;Paweł;;;65;02:11:39.909;7899.909;29.62
;Nogowski;Kamil;;;65;03:15:36.483;11736.483;19.94
;Nowacki;Jakub;;;65;04:16:40.547;15400.547;15.19
;Nowak;Mieszko;;;125;04:44:26.592;17066.592;26.37
;Nowak;Mariola;;;65;04:24:33.551;15873.551;14.74
;Nowak;Maciej;;;65;04:25:31.304;15931.304;14.69
;Nowak;Karolina;;;65;05:18:53.274;19133.274;12.23
;Nowakowska;Agnieszka;;;65;03:39:30.251;13170.251;17.77
;Nowakowska;Julia;;;65;04:59:07.898;17947.898;13.04
;Nowakowski;Jacek;;;65;04:56:29.061;17789.061;13.15
;Nowakowski;Marek;;;125;05:06:37.361;18397.361;24.46
;Nowakowski;Łukasz;;;125;04:56:02.852;17762.852;25.33
;Nowicki;Tomasz;;;125;07:35:12.759;27312.759;16.48
;Nowik;Mirosław;;;125;05:19:42.873;19182.873;23.46
;Nowotarska;Joanna;;;65;06:31:12.647;23472.647;9.97
;Nydza;Andrzej;;;125;04:14:28.570;15268.57;29.47
;Nykiel;Piotr;;;65;04:02:22.025;14542.025;16.09
;Nykiel;Krzysztof;;;125;05:46:17.907;20777.907;21.66
;Obarzanek;Arkadiusz;;;125;06:04:51.717;21891.717;20.56
;Obłuski;Rafał;;;65;02:47:24.479;10044.479;23.30
;Ochman;Aneta;;;65;05:24:05.126;19445.126;12.03
;Odziomek;Żaneta;;;65;03:02:53.965;10973.965;21.32
;Ogrodnik;Jarosław;;;125;05:37:42.412;20262.412;22.21
;Ogrodowska;Małgorzata;;;65;02:11:35.639;7895.639;29.64
;Ohler;Ola;;;125;06:21:29.923;22889.923;19.66
;Olchowik;Mikołaj;;;65;02:39:55.193;9595.193;24.39
;Olchowik;Wiesław;;;65;02:39:54.939;9594.939;24.39
;Olewniak;Jakub;;;125;06:07:57.833;22077.833;20.38
;Olewniak;Jakub;;;125;06:46:03.460;24363.46;18.47
;Olewnik;Maciej;;;65;03:13:38.977;11618.977;20.14
;Oller;Magdalena;;;65;03:53:35.770;14015.77;16.70
;Olszewska;Katarzyna;;;65;04:16:48.000;15408;15.19
;Olszewski;Grzegorz;;;125;05:57:24.351;21444.351;20.98
;Orlikowski;Henryk;;;65;01:47:41.531;6461.531;36.21
;Orłowska;Małgorzata;;;65;03:02:04.720;10924.72;21.42
;Orłowski;Jarosław;;;125;06:15:14.862;22514.862;19.99
;Orłowski;Michał;;;125;06:17:49.941;22669.941;19.85
;Orłowski;Kuba;;;125;06:17:48.435;22668.435;19.85
;Oryńczak;Andrzej;;;125;04:44:36.835;17076.835;26.35
;Orzoł;Elżbieta;;;125;06:36:39.701;23799.701;18.91
;Ossowski;Arkadiusz;;;125;05:17:55.383;19075.383;23.59
;Ossowski;Bogdan;;;125;05:20:09.385;19209.385;23.43
;Ostrochalski;Bartłomiej;;;125;03:59:08.552;14348.552;31.36
;Ostrowski;Slawomir;;;125;04:25:37.066;15937.066;28.24
;Ośko;Ewelina;;;65;03:29:30.988;12570.988;18.61
;Ott;Zenon;;;65;05:26:18.121;19578.121;11.95
;Ott;Wioletta;;;65;05:26:17.624;19577.624;11.95
;Otta;Jarosław;;;125;07:04:39.625;25479.625;17.66
;Owśnicka;Iwona;;;65;03:33:23.236;12803.236;18.28
;Owśnicki;Mateusz;;;125;04:57:39.743;17859.743;25.20
;Owśnicki;Adam;;;65;03:33:22.502;12802.502;18.28
;Ozorowski;Łukasz;;;125;05:38:34.410;20314.41;22.15
;Pach Rudnicki;Marek;;;125;06:34:54.948;23694.948;18.99
;Pacholczyk;Bartłomiej;;;125;09:01:20.341;32480.341;13.85
;Pachucka;Barbara;;;65;05:26:24.874;19584.874;11.95
;Pachulski;Leszek;;;225;06:12:27.695;22347.695;36.25
;Pakoca;Daniel;;;225;07:01:05.772;25265.772;32.06
;Pakowski;Włodzimierz;;;125;07:20:09.741;26409.741;17.04
;Pakura;Marcin;;;125;04:34:13.578;16453.578;27.35
;Paluch;Krzysztof;;;125;06:35:31.196;23731.196;18.96
;Panfil;Arkadiusz;;;65;02:26:38.681;8798.681;26.59
;Pankowski;Rafał;;;65;03:43:21.256;13401.256;17.46
;Papież;Krzysztof;;;225;07:15:16.782;26116.782;31.01
;Parszyk;Waldemar;;;65;05:21:46.115;19306.115;12.12
;Parszyk;Michał;;;65;05:21:45.115;19305.115;12.12
;Parulski;Grzegorz;;;65;02:12:23.654;7943.654;29.46
;Parzuchowska;Alicja;;;65;04:34:55.561;16495.561;14.19
;Paschke;Roman;;;65;02:32:42.163;9162.163;25.54
;Pastwa;Marcin;;;65;02:28:59.930;8939.93;26.17
;Pastwa;Dawid;;;125;04:42:07.340;16927.34;26.58
;Pastwa;Renata;;;65;04:30:37.098;16237.098;14.41
;Paś;Zbigniew;;;125;07:13:22.055;26002.055;17.31
;Paś;Ewa;;;65;05:02:17.594;18137.594;12.90
;Paternoga;Waldemar;;;125;04:23:27.562;15807.562;28.47
;Patok;Gerard;;;65;02:41:08.184;9668.184;24.20
;Patok;Andrzej;;;125;04:02:32.037;14552.037;30.92
;Pawelczyk;Dorota;;;125;06:43:03.988;24183.988;18.61
;Paweł;Dorota;;;65;04:31:14.558;16274.558;14.38
;Pawełek;Mariusz;;;125;06:32:33.430;23553.43;19.11
;Pawlak;Joanna;;;65;05:02:17.350;18137.35;12.90
;Pawlak;Maciej;;;125;04:37:50.320;16670.32;26.99
;Pawlikowski;Marcin;;;125;05:09:40.372;18580.372;24.22
;Pawłocki;Dominik;;;125;05:26:35.651;19595.651;22.96
;Pawski;Krzysztof;;;125;08:35:25.841;30925.841;14.55
;Pellowski;Tomasz;;;125;04:00:31.265;14431.265;31.18
;Penkowska;Marzena;;;225;09:44:15.000;35055;23.11
;Penkowski;Andrzej;;;225;09:44:15.000;35055;23.11
;Peplińska;Bożena;;;65;03:58:03.779;14283.779;16.38
;Pepliński;Roman;;;125;05:13:24.883;18804.883;23.93
;Pepliński;Ludwik;;;65;02:28:30.000;8910;26.26
;Pergoł;Bogusław;;;125;05:12:15.124;18735.124;24.02
;Pergoł;Anna;;;65;04:16:49.548;15409.548;15.19
;Pestka;Rafał;;;225;08:12:19.348;29539.348;27.42
;Pestka;Dorota;;;125;06:03:07.171;21787.171;20.65
;Pęcak;Edward;;;65;03:58:31.772;14311.772;16.35
;Piatnica;Szymon;;;125;06:25:37.208;23137.208;19.45
;Pichowski;Krystian;;;225;06:06:42.712;22002.712;36.81
;Pienczke;Mateusz;;;125;06:39:20.443;23960.443;18.78
;Piernicki;Krzysztof;;;225;06:40:00.257;24000.257;33.75
;Piesik;Patryk;;;125;03:37:35.650;13055.65;34.47
;Pietrzak;Paweł;;;225;06:40:06.236;24006.236;33.74
;Pietrzak;Krzysztof;;;65;03:45:14.016;13514.016;17.32
;Pietrzak;Agata;;;125;06:39:35.436;23975.436;18.77
;Pietrzak;Joanna;;;65;05:02:02.098;18122.098;12.91
;Pietysz;Tomasz;;;125;07:20:09.741;26409.741;17.04
;Pięta;Piotr;;;65;02:15:58.911;8158.911;28.68
;Pilarska;Malwina;;;125;07:32:37.514;27157.514;16.57
;Pilarska;Monika;;;125;07:09:03.735;25743.735;17.48
;Pilarski;Przemysław;;;125;06:54:13.988;24853.988;18.11
;Pilczuk;Piotr;;;125;03:47:23.773;13643.773;32.98
;Piotrowiak;Andrzej;;;225;06:00:10.940;21610.94;37.48
;Piotrowicz;Przemysław;;;125;04:07:02.044;14822.044;30.36
;Piotrowska;Agnieszka;;;125;07:00:57.717;25257.717;17.82
;Piotrowski;Przemysław;;;65;03:29:28.233;12568.233;18.62
;Piotrowski;Radosław;;;125;04:11:04.556;15064.556;29.87
;Piotrowski;Marek;;;125;03:54:04.269;14044.269;32.04
;Piotrowski;Andrzej;;;125;05:47:23.919;20843.919;21.59
;Piórek;Rafał;;;125;05:32:20.401;19940.401;22.57
;Piramowicz-Odrowąż;Bartosz;;;125;08:00:10.277;28810.277;15.62
;Pisanko;Tomasz;;;125;04:11:20.781;15080.781;29.84
;Pisarek;Rafał;;;65;04:51:32.323;17492.323;13.38
;Plata;Zbigniew;;;65;02:08:58.651;7738.651;30.24
;Plebaniak;Paweł;;;125;06:44:26.210;24266.21;18.54
;Plebaniak;Justyna;;;65;04:56:13.342;17773.342;13.17
;Plesiak;Janusz;;;65;03:56:57.529;14217.529;16.46
;Plesiak;Mirosław;;;65;03:59:29.027;14369.027;16.29
;Plichta;Anna;;;65;05:04:12.098;18252.098;12.82
;Plieth;Jerzy;;;65;02:22:38.662;8558.662;27.34
;Pliński;Aleksander;;;125;06:09:33.668;22173.668;20.29
;Plusa;Łukasz;;;65;05:29:23.350;19763.35;11.84
;Płotka;Anna;;;65;04:07:28.799;14848.799;15.76
;Płotka;Katarzyna;;;65;04:13:22.280;15202.28;15.39
;Pniewski;Rafał;;;225;09:29:40.915;34180.915;23.70
;Pniewski;Jaroslaw;;;125;04:41:44.826;16904.826;26.62
;Pobłocki;Tomasz;;;125;03:42:20.509;13340.509;33.73
;Podpora;Piotr;;;125;05:09:32.993;18572.993;24.23
;Pogorzelska;Barbara;;;125;09:01:33.438;32493.438;13.85
;Polachowska;Aleksandra;;;125;05:01:46.668;18106.668;24.85
;Polecki;Michał;;;125;05:54:33.894;21273.894;21.15
;Polewski;Jan;;;65;04:05:53.545;14753.545;15.86
;Polewski;Michał;;;65;04:05:53.420;14753.42;15.86
;Pomierska;Anna;;;65;04:51:55.577;17515.577;13.36
;Pomirska;Monika;;;65;04:18:40.529;15520.529;15.08
;Pomirski;Janusz;;;125;05:42:43.152;20563.152;21.88
;Popek;Marcin;;;125;04:21:09.561;15669.561;28.72
;Popowicz;Michał;;;65;02:08:36.145;7716.145;30.33
;Pora;Dariusz;;;125;07:25:55.762;26755.762;16.82
;Poświata;Jarek;;;225;07:44:49.806;27889.806;29.04
;Potyrała;Jarosław;;;125;04:08:01.659;14881.659;30.24
;Prawdzik;Jakub;;;65;04:13:31.287;15211.287;15.38
;Prawdzik;Dorota;;;65;04:09:09.460;14949.46;15.65
;Pruchnicki;Bartosz;;;225;09:11:09.862;33069.862;24.49
;Przewodek;Damian;;;125;05:21:45.647;19305.647;23.31
;Przewodowski;Piotr;;;125;05:46:19.629;20779.629;21.66
;Przyborowska;Anna;;;65;05:12:22.389;18742.389;12.49
;Przybylska;Magdalena;;;125;07:17:02.576;26222.576;17.16
;Przybylski;Kazimierz;;;125;03:32:17.509;12737.509;35.33
;Przybylski;Wiktor;;;125;04:54:44.375;17684.375;25.45
;Przybylski;Karol;;;125;07:17:03.253;26223.253;17.16
;Przysiecki;Daniel;;;65;05:02:08.321;18128.321;12.91
;Pstrong;Magdalena;;;65;03:58:45.772;14325.772;16.33
;Pszczolińska;Alicja;;;65;04:59:45.834;17985.834;13.01
;Pszczoliński;Piotr;;;65;02:46:22.695;9982.695;23.44
;Pszczoliński;Adam;;;65;02:57:26.964;10646.964;21.98
;Pszczoliński;Maciej;;;65;03:01:27.462;10887.462;21.49
;Pudlak;Dariusz;;;125;04:52:16.593;17536.593;25.66
;Pułka;Bartosz;;;125;07:29:48.753;26988.753;16.67
;Pykałów;Marek;;;65;04:31:00.551;16260.551;14.39
;Pyrzowski;Łukasz;;;125;06:44:27.218;24267.218;18.54
;Pytel;Aleksandra;;;65;04:31:09.560;16269.56;14.38
;Pytko;Sławomir;;;125;06:11:34.944;22294.944;20.18
;Rachwał;Aleksander;;;65;05:28:58.853;19738.853;11.85
;Rachwał;Ewelina;;;65;05:29:00.354;19740.354;11.85
;Radomski;Krzysztof;;;65;04:06:48.284;14808.284;15.80
;Radtka;Rafał;;;125;06:35:52.180;23752.18;18.95
;Radwański;Piotr;;;65;04:11:24.380;15084.38;15.51
;Rafalak;Grzegorz;;;125;04:58:09.831;17889.831;25.15
;Rakowski;Tomasz;;;125;04:07:21.309;14841.309;30.32
;Rambiert;Jacek;;;125;04:54:07.579;17647.579;25.50
;Ramczyk;Kamil;;;65;02:18:32.172;8312.172;28.15
;Ramotowska;Anna;;;65;05:32:16.371;19936.371;11.74
;Ramotowska;Maria;;;65;05:32:16.121;19936.121;11.74
;Ramotowski;Aleksander;;;65;05:32:14.030;19934.03;11.74
;Ramotowski;Daniel;;;65;05:32:15.748;19935.748;11.74
;Ramotowski;Krystian;;;65;05:32:15.432;19935.432;11.74
;Ratajczyk;Aleksandra;;;65;04:23:33.055;15813.055;14.80
;Ratusiński;Radosław;;;125;05:48:33.681;20913.681;21.52
;Reich;Mirosław;;;65;03:22:17.481;12137.481;19.28
;Reich;Jacek;;;65;03:09:27.470;11367.47;20.59
;Repiński;Wiesław;;;65;02:35:08.932;9308.932;25.14
;Reszka;Piotr;;;125;05:21:25.152;19285.152;23.33
;Robak;Rafał;;;225;08:52:19.878;31939.878;25.36
;Robiński;Janusz;;;125;04:36:43.519;16603.519;27.10
;Rogalska;Sylwia;;;65;05:35:35.629;20135.629;11.62
;Rogocki;Krzysztof;;;65;04:28:04.811;16084.811;14.55
;Rogowski;Leszek;;;125;04:10:52.059;15052.059;29.90
;Roguska;Joanna;;;125;08:00:18.775;28818.775;15.61
;Roguszczak;Maciej;;;65;02:56:44.963;10604.963;22.07
;Rohde;Karol;;;65;06:39:20.185;23960.185;9.77
;Rohde;Beata;;;65;06:39:18.453;23958.453;9.77
;Rohde;Aleksander;;;65;06:39:18.950;23958.95;9.77
;Rohde;Wojciech;;;125;05:28:24.881;19704.881;22.84
;Rokita;Anna;;;65;04:05:40.030;14740.03;15.88
;Rokita;Marek;;;65;04:05:42.281;14742.281;15.87
;Rolbiecka;Dorota;;;125;05:51:46.398;21106.398;21.32
;Roman;Krzysztof;;;225;08:18:35.586;29915.586;27.08
;Roman;Bartosz;;;125;07:07:13.234;25633.234;17.56
;Roppel;Rafał;;;225;09:14:34.123;33274.123;24.34
;Rosenkiewicz - Jóźwiak;Marta;;;65;04:29:24.316;16164.316;14.48
;Rossa;Przemysław;;;125;04:46:33.093;17193.093;26.17
;Roszczyk;Adam;;;65;02:24:58.161;8698.161;26.90
;Rozdębska;Ewa;;;65;04:00:58.900;14458.9;16.18
;Rożek;Piotr;;;125;07:03:26.160;25406.16;17.71
;Różańska;Katarzyna;;;125;05:48:38.904;20918.904;21.51
;Rułkowski;Tomasz;;;65;03:22:45.490;12165.49;19.23
;Rumiński;Rafał;;;125;04:29:35.081;16175.081;27.82
;Rusajczyk;Andrzej;;;65;05:52:06.737;21126.737;11.08
;Ruszkowski;Marcin;;;65;02:41:30.695;9690.695;24.15
;Rutkowska;Julia;;;65;03:20:12.236;12012.236;19.48
;Rutkowski;Marcin;;;65;03:12:55.227;11575.227;20.22
;Rybakowska;Natalia;;;125;06:09:06.029;22146.029;20.32
;Rydziński;Tomasz;;;65;03:21:22.237;12082.237;19.37
;Rygiel;Aleksandra;;;65;02:44:00.944;9840.944;23.78
;Rygiel;Robert;;;125;04:12:10.052;15130.052;29.74
;Ryszkowski;Lesław;;;65;04:10:54.297;15054.297;15.54
;Ryś;Artur;;;65;03:15:51.970;11751.97;19.91
;Ryza;Adam;;;125;04:41:13.591;16873.591;26.67
;Rzepa;Dorota;;;125;07:40:15.791;27615.791;16.30
;Rzepczyk;Michał;;;65;04:51:49.500;17509.5;13.36
;Rzepka;Marek;;;65;04:50:42.986;17442.986;13.42
;Rzewuska;Katarzyna;;;65;04:34:48.568;16488.568;14.19
;Rzewuski;Maciej;;;65;03:59:32.775;14372.775;16.28
;Rzewuski;Mateusz;;;65;04:45:04.078;17104.078;13.68
;Rzeźnik;Andrzej;;;125;04:34:21.576;16461.576;27.34
;Rzyski;Piotr;;;125;06:11:16.360;22276.36;20.20
;Rżanek;Olga;;;125;05:24:29.406;19469.406;23.11
;Sabisz;Krzysztof;;;125;04:14:04.799;15244.799;29.52
;Sabisz;Wiktoria;;;65;05:59:53.400;21593.4;10.84
;Sabisz;Ewa;;;65;05:59:52.889;21592.889;10.84
;Sadłowski;Andrzej;;;65;02:37:42.700;9462.7;24.73
;Sadowska;Agata;;;65;03:41:39.757;13299.757;17.59
;Sajenko;Adam;;;125;07:00:02.983;25202.983;17.86
;Sajnaj;Bartosz;;;65;03:24:05.489;12245.489;19.11
;Sajnóg-Der Kinderen;Magda;;;65;02:55:57.424;10557.424;22.16
;Sakłak;Wojciech;;;125;05:10:20.616;18620.616;24.17
;Sala;Patryk;;;125;04:11:04.804;15064.804;29.87
;Salomon;Paweł;;;65;05:20:19.865;19219.865;12.17
;Sałak;Katarzyna;;;65;03:56:29.533;14189.533;16.49
;Samsel;Mariusz;;;65;02:49:32.951;10172.951;23.00
;Sanecki;Norbert;;;65;02:47:28.701;10048.701;23.29
;Sarnecki;Sebastian;;;125;04:48:02.837;17282.837;26.04
;Sarnowska-Burge;Monika;;;65;02:18:56.926;8336.926;28.07
;Sawicka;Iwona;;;125;07:34:27.004;27267.004;16.50
;Sawicki;Grzegorz;;;65;03:51:01.252;13861.252;16.88
;Sawicki;Andrzej;;;125;08:49:05.317;31745.317;14.18
;Sawicki;Patryk;;;65;04:43:41.303;17021.303;13.75
;Sawik;Aleksandra;;;125;08:16:27.297;29787.297;15.11
;Schuster;Krzysztof;;;65;03:48:39.769;13719.769;17.06
;Sebastian;Żurawski;;;65;04:15:35.038;15335.038;15.26
;Sekuła;Dariusz;;;225;08:44:49.639;31489.639;25.72
;Semerda;Jakub;;;125;05:01:14.898;18074.898;24.90
;Serkowski;Piotr;;;65;02:01:09.894;7269.894;32.19
;Seroka;Jerzy;;;125;05:29:08.643;19748.643;22.79
;Serzysko;Jacek;;;65;03:43:40.263;13420.263;17.44
;Siciński;Maciej;;;125;04:05:46.031;14746.031;30.52
;Sieciechowicz;Paweł;;;125;04:04:18.043;14658.043;30.70
;Sieciński;Leszek;;;125;03:43:48.015;13428.015;33.51
;Siedlecka;Monika;;;65;05:04:07.765;18247.765;12.82
;Sienkiewicz;Patryk;;;225;06:04:11.459;21851.459;37.07
;Sienkiewicz;Wiktor;;;65;03:04:21.478;11061.478;21.15
;Sieroński;Marcin;;;65;02:41:45.696;9705.696;24.11
;Sikora;Iwona;;;225;09:44:15.000;35055;23.11
